delivery_id,date,day_of_week,month,city_zone,time_window,weather,attempt_number,driver_experience_yrs,package_count,weight_kg,distance_km,stops_before_this,traffic_index,delivery_success,delay_minutes
DLV-04704,2024-02-28,Wednesday,2,suburban,morning_08_12,clear,1,0.5,7,18.96,11.8,29,6.1,1,30.9
DLV-04705,2024-03-02,Saturday,3,urban_inner,afternoon_12_17,clear,1,0.5,5,10.1,4.01,28,5.1,0,
DLV-04706,2024-05-11,Saturday,5,urban_core,evening_17_21,clear,1,3.8,1,0.99,6.08,39,7.5,0,
DLV-04707,2024-02-29,Thursday,2,urban_core,afternoon_12_17,rain,1,0.6,1,2.41,9.16,4,8.5,1,36.8
DLV-04708,2024-11-26,Tuesday,11,urban_inner,morning_08_12,snow,1,5.5,6,5.08,5.84,5,6.1,1,36.6
DLV-04709,2024-05-01,Wednesday,5,urban_core,evening_17_21,clear,2,0.9,4,11.62,6.42,6,8.8,0,
DLV-04710,2024-04-16,Tuesday,4,urban_core,morning_08_12,cloudy,1,0.5,8,2.53,10.07,38,8.6,0,
DLV-04711,2024-04-05,Friday,4,urban_inner,afternoon_12_17,clear,2,5.2,2,3.68,15.04,31,7.8,0,
DLV-04712,2024-12-12,Thursday,12,urban_core,afternoon_12_17,clear,3,1.9,4,2.15,3.83,14,7.5,1,35.0
DLV-04713,2024-08-22,Thursday,8,rural,morning_08_12,clear,2,2.7,8,11.2,28.05,12,1.2,1,16.0
DLV-04714,2024-03-02,Saturday,3,urban_core,afternoon_12_17,rain,1,1.2,8,16.11,5.05,17,5.2,1,27.6
DLV-04715,2024-09-12,Thursday,9,urban_core,evening_17_21,clear,1,0.5,5,10.81,6.88,9,7.8,1,22.1
DLV-04716,2024-02-18,Sunday,2,urban_core,anytime,snow,1,1.4,3,7.26,4.18,39,9.1,1,74.1
DLV-04717,2024-12-13,Friday,12,urban_core,afternoon_12_17,clear,3,2.2,4,7.61,6.66,10,6.1,1,19.0
DLV-04718,2024-06-07,Friday,6,suburban,morning_08_12,clear,3,0.5,3,2.94,14.03,39,2.6,0,
DLV-04719,2024-05-03,Friday,5,suburban,afternoon_12_17,rain,1,2.6,11,29.71,11.94,39,3.0,0,
DLV-04720,2024-11-12,Tuesday,11,urban_inner,afternoon_12_17,rain,1,6.7,2,4.98,9.55,1,4.4,1,16.5
DLV-04721,2024-07-25,Thursday,7,suburban,afternoon_12_17,rain,2,0.7,4,2.93,12.48,26,3.7,0,
DLV-04722,2024-02-17,Saturday,2,urban_inner,afternoon_12_17,cloudy,1,7.8,9,22.78,5.23,7,5.0,1,15.1
DLV-04723,2024-05-15,Wednesday,5,suburban,afternoon_12_17,clear,1,0.5,6,17.56,14.22,37,1.7,0,
DLV-04724,2024-07-19,Friday,7,urban_core,morning_08_12,clear,3,5.2,4,8.08,2.26,15,6.0,1,18.8
DLV-04725,2024-09-06,Friday,9,urban_inner,morning_08_12,clear,2,5.5,1,1.06,7.13,23,8.0,1,35.5
DLV-04726,2024-11-09,Saturday,11,suburban,afternoon_12_17,clear,2,0.9,7,13.56,17.12,22,3.7,1,21.3
DLV-04727,2024-12-22,Sunday,12,suburban,afternoon_12_17,snow,1,9.5,2,2.45,12.42,13,5.7,1,54.7
DLV-04728,2024-11-13,Wednesday,11,suburban,anytime,cloudy,1,1.6,6,12.75,10.59,26,2.7,1,33.6
DLV-04729,2024-10-21,Monday,10,urban_core,afternoon_12_17,rain,1,0.5,10,17.71,6.46,9,5.0,1,37.1
DLV-04730,2024-11-09,Saturday,11,urban_core,evening_17_21,clear,1,2.7,1,2.81,7.99,27,6.8,1,31.6
DLV-04731,2024-07-27,Saturday,7,rural,evening_17_21,cloudy,1,17.1,7,13.78,26.89,24,4.3,1,22.4
DLV-04732,2024-12-20,Friday,12,urban_core,evening_17_21,rain,2,6.9,4,3.51,8.74,1,3.7,1,24.0
DLV-04733,2024-07-29,Monday,7,urban_core,morning_08_12,clear,2,1.0,11,24.84,6.41,32,4.6,1,29.9
DLV-04734,2024-07-10,Wednesday,7,urban_core,anytime,clear,1,2.6,3,3.34,9.02,34,6.8,1,31.2
DLV-04735,2024-02-13,Tuesday,2,urban_core,morning_08_12,cloudy,1,0.5,10,10.35,1.84,12,8.8,0,
DLV-04736,2024-01-29,Monday,1,urban_core,morning_08_12,cloudy,1,1.9,7,9.5,0.72,4,5.6,1,30.3
DLV-04737,2024-02-28,Wednesday,2,urban_inner,afternoon_12_17,snow,1,2.2,3,1.0,9.76,4,6.1,0,
DLV-04738,2024-03-11,Monday,3,urban_inner,morning_08_12,clear,1,1.1,8,23.33,8.16,21,5.7,1,20.7
DLV-04739,2024-04-01,Monday,4,rural,morning_08_12,clear,1,2.0,11,19.11,28.88,33,3.6,1,22.8
DLV-04740,2024-09-21,Saturday,9,urban_core,morning_08_12,clear,1,7.6,4,9.55,5.95,0,10.0,0,
DLV-04741,2024-08-07,Wednesday,8,urban_core,morning_08_12,clear,2,2.1,3,2.99,9.32,16,6.0,0,
DLV-04742,2024-08-02,Friday,8,urban_inner,afternoon_12_17,cloudy,1,5.3,7,16.21,6.21,8,5.3,1,28.1
DLV-04743,2024-10-03,Thursday,10,suburban,morning_08_12,clear,1,1.1,7,12.82,19.24,9,3.4,1,12.0
DLV-04744,2024-03-04,Monday,3,urban_inner,afternoon_12_17,snow,2,10.7,9,13.01,6.63,14,4.6,1,42.3
DLV-04745,2024-12-11,Wednesday,12,suburban,anytime,rain,1,0.5,10,29.21,15.61,28,6.2,0,
DLV-04746,2024-10-18,Friday,10,urban_core,afternoon_12_17,clear,3,2.6,7,11.43,5.82,24,5.5,0,
DLV-04747,2024-09-01,Sunday,9,suburban,afternoon_12_17,clear,1,4.7,6,12.45,11.77,20,5.4,1,31.0
DLV-04748,2024-03-02,Saturday,3,urban_inner,anytime,clear,2,5.0,3,1.02,9.49,16,5.2,1,23.8
DLV-04749,2024-11-27,Wednesday,11,urban_core,morning_08_12,rain,1,0.7,4,4.46,1.64,26,7.1,1,37.2
DLV-04750,2024-06-18,Tuesday,6,rural,afternoon_12_17,clear,1,1.5,8,21.6,22.25,27,2.0,1,15.7
DLV-04751,2024-09-25,Wednesday,9,suburban,evening_17_21,clear,1,2.9,6,14.1,17.02,22,2.8,0,
DLV-04752,2024-09-23,Monday,9,urban_core,anytime,clear,3,1.1,9,15.74,7.69,38,8.4,0,
DLV-04753,2024-02-23,Friday,2,urban_core,afternoon_12_17,cloudy,1,3.2,8,21.84,0.5,35,7.8,1,40.4
DLV-04754,2024-01-16,Tuesday,1,urban_core,morning_08_12,clear,1,1.4,8,12.9,3.8,2,9.5,1,26.5
DLV-04755,2024-01-08,Monday,1,suburban,anytime,cloudy,1,1.3,11,20.13,10.74,32,4.5,1,32.5
DLV-04756,2024-04-13,Saturday,4,urban_core,morning_08_12,snow,1,0.5,10,13.32,6.46,6,5.4,1,40.6
DLV-04757,2024-02-28,Wednesday,2,urban_core,afternoon_12_17,clear,1,0.5,10,19.74,7.89,4,7.0,1,17.7
DLV-04758,2024-11-08,Friday,11,urban_core,afternoon_12_17,clear,3,5.4,7,8.13,1.91,25,9.6,1,34.2
DLV-04759,2024-02-09,Friday,2,suburban,afternoon_12_17,clear,3,2.0,10,13.41,7.49,16,2.6,0,
DLV-04760,2024-08-24,Saturday,8,suburban,evening_17_21,clear,1,2.5,11,32.0,15.52,16,5.7,0,
DLV-04761,2024-04-03,Wednesday,4,suburban,evening_17_21,clear,1,1.4,1,0.6,15.83,2,4.6,1,15.6
DLV-04762,2024-08-09,Friday,8,urban_core,evening_17_21,clear,1,0.5,5,2.92,1.92,2,8.4,1,25.9
DLV-04763,2024-07-22,Monday,7,rural,morning_08_12,rain,1,1.8,7,2.92,26.52,33,1.0,1,27.2
DLV-04764,2024-05-17,Friday,5,suburban,afternoon_12_17,cloudy,1,0.8,10,11.64,11.69,7,4.1,0,
DLV-04765,2024-10-26,Saturday,10,rural,evening_17_21,clear,2,5.5,9,12.38,28.05,5,4.9,1,19.1
DLV-04766,2024-07-25,Thursday,7,urban_inner,afternoon_12_17,clear,1,13.0,4,2.22,10.51,36,4.5,0,
DLV-04767,2024-12-01,Sunday,12,urban_inner,anytime,cloudy,1,6.6,8,14.26,9.25,21,8.2,1,29.7
DLV-04768,2024-03-21,Thursday,3,suburban,evening_17_21,clear,2,2.3,1,1.87,15.65,32,3.8,1,22.4
DLV-04769,2024-08-05,Monday,8,urban_core,afternoon_12_17,clear,1,3.0,4,9.31,0.67,6,6.0,1,23.2
DLV-04770,2024-01-02,Tuesday,1,urban_inner,morning_08_12,clear,1,8.9,4,11.74,6.32,39,5.4,1,30.6
DLV-04771,2024-06-26,Wednesday,6,suburban,afternoon_12_17,rain,2,2.3,2,3.94,17.55,18,1.0,0,
DLV-04772,2024-12-11,Wednesday,12,suburban,anytime,clear,1,3.1,11,6.62,10.41,9,3.6,1,16.4
DLV-04773,2024-10-05,Saturday,10,rural,afternoon_12_17,cloudy,1,3.0,11,5.93,25.5,22,2.4,1,13.9
DLV-04774,2024-05-25,Saturday,5,suburban,evening_17_21,clear,1,3.7,3,7.2,15.9,1,7.0,0,
DLV-04775,2024-11-13,Wednesday,11,urban_core,afternoon_12_17,cloudy,1,3.1,3,6.17,0.96,20,7.8,0,
DLV-04776,2024-08-11,Sunday,8,urban_core,afternoon_12_17,cloudy,1,3.3,9,6.63,1.51,23,9.3,0,
DLV-04777,2024-03-02,Saturday,3,urban_inner,afternoon_12_17,rain,1,3.9,7,6.89,10.37,12,4.3,1,30.2
DLV-04778,2024-10-20,Sunday,10,urban_inner,afternoon_12_17,clear,1,5.0,2,4.65,3.42,4,5.5,1,13.8
DLV-04779,2024-08-26,Monday,8,urban_core,evening_17_21,clear,1,1.5,9,16.46,2.21,17,7.7,0,
DLV-04780,2024-07-13,Saturday,7,urban_core,morning_08_12,clear,2,4.1,8,15.04,6.32,10,5.9,0,
DLV-04781,2024-06-14,Friday,6,urban_inner,morning_08_12,clear,1,0.5,6,5.2,4.67,36,5.5,1,30.4
DLV-04782,2024-08-09,Friday,8,suburban,evening_17_21,clear,2,6.3,6,11.99,16.57,31,5.0,1,25.6
DLV-04783,2024-03-01,Friday,3,rural,morning_08_12,rain,2,1.0,2,4.76,28.83,27,5.4,1,31.0
DLV-04784,2024-05-08,Wednesday,5,suburban,afternoon_12_17,clear,2,1.5,3,8.07,13.22,21,4.7,1,19.7
DLV-04785,2024-06-21,Friday,6,suburban,morning_08_12,cloudy,1,4.9,6,13.73,8.3,27,2.4,1,19.2
DLV-04786,2024-06-04,Tuesday,6,suburban,morning_08_12,clear,1,3.0,3,5.57,14.07,0,3.4,1,18.3
DLV-04787,2024-04-19,Friday,4,rural,afternoon_12_17,clear,1,1.1,11,23.3,23.3,5,1.0,1,6.6
DLV-04788,2024-09-25,Wednesday,9,suburban,evening_17_21,clear,1,0.8,11,17.71,8.84,10,3.9,1,8.0
DLV-04789,2024-12-21,Saturday,12,rural,morning_08_12,clear,1,9.5,7,6.39,29.19,32,4.0,1,28.6
DLV-04790,2024-10-04,Friday,10,rural,morning_08_12,clear,2,0.5,5,13.41,28.83,15,2.3,0,
DLV-04791,2024-03-14,Thursday,3,rural,morning_08_12,rain,1,0.5,4,6.95,21.97,12,1.8,1,22.2
DLV-04792,2024-07-25,Thursday,7,urban_inner,afternoon_12_17,clear,1,3.4,8,15.24,7.17,20,5.7,1,18.2
DLV-04793,2024-10-05,Saturday,10,urban_core,morning_08_12,cloudy,1,2.9,11,32.71,5.92,38,7.5,0,
DLV-04794,2024-11-21,Thursday,11,urban_core,afternoon_12_17,rain,1,4.0,11,32.55,5.29,23,9.7,0,
DLV-04795,2024-12-05,Thursday,12,urban_core,evening_17_21,clear,1,3.9,2,3.77,5.1,26,8.4,0,
DLV-04796,2024-12-22,Sunday,12,urban_core,afternoon_12_17,rain,2,6.0,3,1.18,3.72,36,5.7,1,50.1
DLV-04797,2024-12-05,Thursday,12,urban_core,morning_08_12,clear,1,7.7,10,13.7,7.72,2,6.3,0,
DLV-04798,2024-07-22,Monday,7,urban_core,afternoon_12_17,clear,1,4.5,4,11.32,5.0,11,9.0,1,32.4
DLV-04799,2024-06-09,Sunday,6,urban_inner,anytime,clear,1,0.8,10,10.78,11.39,6,6.4,0,
DLV-04800,2024-01-28,Sunday,1,suburban,afternoon_12_17,clear,1,1.9,6,17.99,14.13,19,1.0,0,
DLV-04801,2024-09-13,Friday,9,urban_core,afternoon_12_17,cloudy,1,3.1,5,2.64,1.09,14,8.8,0,
DLV-04802,2024-06-13,Thursday,6,suburban,afternoon_12_17,rain,2,2.3,5,9.17,14.52,0,2.9,0,
DLV-04803,2024-03-03,Sunday,3,suburban,morning_08_12,clear,2,0.5,7,11.84,9.97,9,2.4,1,10.0
DLV-04804,2024-01-22,Monday,1,urban_inner,afternoon_12_17,clear,2,2.7,8,7.92,9.28,13,7.4,1,28.0
DLV-04805,2024-03-10,Sunday,3,rural,evening_17_21,clear,1,6.5,6,17.17,33.7,14,3.3,1,19.2
DLV-04806,2024-04-05,Friday,4,urban_core,afternoon_12_17,cloudy,1,1.6,3,5.92,4.69,33,7.0,1,29.6
DLV-04807,2024-06-11,Tuesday,6,urban_core,afternoon_12_17,clear,2,3.3,4,3.69,4.21,24,7.9,0,
DLV-04808,2024-03-19,Tuesday,3,urban_inner,afternoon_12_17,clear,1,2.9,1,1.34,10.71,30,4.9,1,20.0
DLV-04809,2024-01-05,Friday,1,urban_core,morning_08_12,cloudy,1,1.4,11,24.72,5.27,9,6.1,1,26.5
DLV-04810,2024-11-11,Monday,11,urban_inner,morning_08_12,clear,2,2.5,5,5.52,15.14,36,5.3,1,37.1
DLV-04811,2024-04-29,Monday,4,urban_inner,evening_17_21,snow,2,0.7,10,26.75,7.88,5,5.3,1,45.8
DLV-04812,2024-10-28,Monday,10,urban_core,anytime,clear,1,2.4,8,5.98,5.46,5,6.3,1,13.1
DLV-04813,2024-06-26,Wednesday,6,urban_core,evening_17_21,snow,1,4.8,3,3.04,7.61,27,8.5,0,
DLV-04814,2024-06-24,Monday,6,urban_core,anytime,clear,1,4.3,10,6.91,0.5,37,7.4,0,
DLV-04815,2024-08-04,Sunday,8,suburban,afternoon_12_17,clear,1,1.3,4,2.33,16.14,13,2.1,1,17.8
DLV-04816,2024-02-25,Sunday,2,urban_inner,morning_08_12,rain,1,0.5,4,4.44,6.69,12,4.9,0,
DLV-04817,2024-12-31,Tuesday,12,urban_core,afternoon_12_17,cloudy,1,4.8,6,17.99,3.59,12,5.4,0,
DLV-04818,2024-07-05,Friday,7,urban_core,morning_08_12,rain,1,0.9,9,4.99,6.8,9,7.1,0,
DLV-04819,2024-08-19,Monday,8,urban_core,evening_17_21,clear,2,0.5,10,8.75,2.42,15,9.4,1,37.3
DLV-04820,2024-09-11,Wednesday,9,urban_core,anytime,snow,2,1.8,3,3.1,3.79,38,7.6,0,
DLV-04821,2024-04-13,Saturday,4,rural,evening_17_21,clear,1,4.0,4,7.89,27.55,34,2.0,1,28.0
DLV-04822,2024-03-17,Sunday,3,urban_core,afternoon_12_17,clear,1,5.0,6,13.87,4.25,14,5.0,1,22.1
DLV-04823,2024-08-17,Saturday,8,suburban,morning_08_12,clear,1,12.1,6,13.98,11.92,22,5.6,1,33.3
DLV-04824,2024-09-14,Saturday,9,rural,morning_08_12,rain,1,0.6,7,2.26,29.67,36,1.9,0,
DLV-04825,2024-09-20,Friday,9,urban_core,afternoon_12_17,cloudy,1,1.0,1,2.06,0.94,7,7.4,1,31.8
DLV-04826,2024-11-26,Tuesday,11,urban_inner,afternoon_12_17,clear,3,2.8,9,18.03,2.36,25,4.1,0,
DLV-04827,2024-06-30,Sunday,6,rural,afternoon_12_17,clear,1,5.0,2,3.4,27.11,21,1.6,1,17.4
DLV-04828,2024-09-12,Thursday,9,suburban,anytime,clear,1,0.8,4,5.3,15.6,4,2.1,1,5.8
DLV-04829,2024-02-07,Wednesday,2,urban_inner,evening_17_21,clear,1,1.6,3,7.36,9.69,33,4.8,0,
DLV-04830,2024-06-24,Monday,6,suburban,morning_08_12,clear,1,1.6,3,3.69,14.93,26,1.0,1,13.8
DLV-04831,2024-01-27,Saturday,1,suburban,morning_08_12,cloudy,1,4.4,11,10.13,12.98,18,1.0,1,16.9
DLV-04832,2024-10-02,Wednesday,10,urban_core,afternoon_12_17,cloudy,1,0.8,5,5.69,5.7,34,10.0,0,
DLV-04833,2024-05-19,Sunday,5,rural,morning_08_12,snow,1,10.4,7,10.41,27.58,19,2.1,1,50.2
DLV-04834,2024-10-25,Friday,10,urban_inner,evening_17_21,clear,1,2.1,7,6.15,7.79,37,7.5,0,
DLV-04835,2024-10-13,Sunday,10,urban_inner,afternoon_12_17,clear,1,1.0,7,13.58,0.5,12,5.4,1,17.1
DLV-04836,2024-03-31,Sunday,3,rural,morning_08_12,clear,1,1.0,3,8.06,26.66,17,1.5,0,
DLV-04837,2024-03-01,Friday,3,suburban,afternoon_12_17,cloudy,1,0.5,9,17.17,8.09,17,1.9,1,13.6
DLV-04838,2024-12-30,Monday,12,urban_inner,afternoon_12_17,clear,2,3.5,6,9.04,14.35,0,6.7,1,15.6
DLV-04839,2024-12-12,Thursday,12,urban_core,evening_17_21,rain,1,4.5,11,26.97,7.08,31,8.3,1,45.6
DLV-04840,2024-06-11,Tuesday,6,suburban,morning_08_12,cloudy,2,0.5,11,25.52,17.59,24,4.3,0,
DLV-04841,2024-12-16,Monday,12,suburban,evening_17_21,clear,1,2.6,10,12.91,12.47,20,3.5,1,8.7
DLV-04842,2024-05-22,Wednesday,5,suburban,afternoon_12_17,clear,1,4.6,11,21.24,13.76,26,3.9,1,20.2
DLV-04843,2024-09-09,Monday,9,rural,evening_17_21,rain,1,1.4,8,18.16,24.1,10,1.2,0,
DLV-04844,2024-09-25,Wednesday,9,rural,morning_08_12,cloudy,1,1.7,1,0.96,24.54,0,3.4,1,20.5
DLV-04845,2024-10-17,Thursday,10,urban_inner,afternoon_12_17,clear,1,1.3,4,5.16,7.21,18,3.8,1,18.6
DLV-04846,2024-07-05,Friday,7,urban_core,afternoon_12_17,clear,1,1.1,7,4.1,2.84,31,6.0,1,21.8
DLV-04847,2024-10-30,Wednesday,10,urban_inner,afternoon_12_17,cloudy,2,2.0,9,26.7,9.35,7,5.5,0,
DLV-04848,2024-10-17,Thursday,10,suburban,evening_17_21,cloudy,1,0.5,3,1.6,15.19,18,1.6,0,
DLV-04849,2024-03-26,Tuesday,3,suburban,afternoon_12_17,clear,1,1.7,11,8.31,12.81,15,1.2,1,11.6
DLV-04850,2024-06-14,Friday,6,urban_inner,evening_17_21,clear,1,8.5,6,9.57,10.49,34,5.5,0,
DLV-04851,2024-04-23,Tuesday,4,urban_inner,morning_08_12,clear,1,0.5,8,21.09,4.53,1,5.1,1,21.7
DLV-04852,2024-12-21,Saturday,12,urban_core,evening_17_21,snow,2,0.5,11,13.87,0.73,11,7.0,0,
DLV-04853,2024-07-01,Monday,7,urban_core,morning_08_12,clear,3,4.5,3,7.13,6.02,28,7.2,1,25.7
DLV-04854,2024-07-25,Thursday,7,urban_inner,evening_17_21,cloudy,1,0.5,6,12.75,9.63,9,6.7,1,22.0
DLV-04855,2024-09-12,Thursday,9,urban_core,anytime,clear,1,0.9,9,18.22,7.04,21,7.3,0,
DLV-04856,2024-08-22,Thursday,8,urban_core,afternoon_12_17,clear,2,1.8,9,23.23,0.5,33,9.8,0,
DLV-04857,2024-12-20,Friday,12,urban_core,afternoon_12_17,clear,1,8.6,6,2.03,2.0,20,7.5,0,
DLV-04858,2024-01-03,Wednesday,1,urban_inner,afternoon_12_17,clear,1,0.6,5,14.04,8.9,36,8.1,1,28.2
DLV-04859,2024-07-26,Friday,7,urban_core,morning_08_12,cloudy,3,7.7,1,2.54,5.47,4,8.8,0,
DLV-04860,2024-07-15,Monday,7,suburban,afternoon_12_17,cloudy,1,3.8,3,8.5,19.68,5,5.2,0,
DLV-04861,2024-12-06,Friday,12,urban_inner,afternoon_12_17,clear,1,3.3,3,7.33,4.93,31,3.5,0,
DLV-04862,2024-05-04,Saturday,5,suburban,evening_17_21,clear,2,3.9,4,10.69,20.41,2,3.8,0,
DLV-04863,2024-05-17,Friday,5,suburban,evening_17_21,rain,3,0.5,5,4.24,15.55,9,4.1,1,24.9
DLV-04864,2024-12-04,Wednesday,12,urban_core,evening_17_21,clear,1,0.5,11,12.78,8.0,4,6.8,1,14.2
DLV-04865,2024-01-25,Thursday,1,urban_inner,afternoon_12_17,clear,1,1.2,8,9.21,9.82,23,6.0,0,
DLV-04866,2024-03-08,Friday,3,rural,evening_17_21,clear,3,0.5,11,6.54,25.78,19,1.0,1,14.8
DLV-04867,2024-03-01,Friday,3,suburban,afternoon_12_17,rain,3,13.2,9,20.43,12.33,36,5.7,0,
DLV-04868,2024-01-29,Monday,1,rural,afternoon_12_17,clear,2,2.6,7,4.67,28.01,30,1.8,1,23.4
DLV-04869,2024-01-19,Friday,1,suburban,afternoon_12_17,cloudy,1,2.0,10,4.42,9.43,16,4.1,1,26.7
DLV-04870,2024-06-19,Wednesday,6,urban_core,anytime,clear,2,4.6,6,14.36,0.5,23,6.0,1,26.5
DLV-04871,2024-03-14,Thursday,3,urban_core,evening_17_21,clear,1,11.3,3,8.23,2.65,17,9.6,0,
DLV-04872,2024-03-01,Friday,3,urban_inner,afternoon_12_17,clear,1,9.3,9,21.27,10.1,25,7.0,1,35.4
DLV-04873,2024-06-01,Saturday,6,urban_inner,evening_17_21,clear,1,4.7,10,25.28,6.03,6,7.4,0,
DLV-04874,2024-10-02,Wednesday,10,urban_core,afternoon_12_17,cloudy,2,1.4,1,1.91,4.29,13,10.0,0,
DLV-04875,2024-02-17,Saturday,2,suburban,evening_17_21,cloudy,2,0.5,9,24.27,13.55,1,3.2,1,6.3
DLV-04876,2024-07-29,Monday,7,urban_inner,afternoon_12_17,clear,2,0.5,3,4.92,11.03,29,6.7,0,
DLV-04877,2024-12-08,Sunday,12,urban_core,morning_08_12,cloudy,1,0.5,9,26.72,5.77,16,8.0,1,31.1
DLV-04878,2024-05-18,Saturday,5,suburban,afternoon_12_17,clear,1,0.5,10,5.79,16.56,19,2.7,1,20.6
DLV-04879,2024-04-19,Friday,4,suburban,afternoon_12_17,clear,1,8.3,1,2.48,17.5,9,4.1,1,21.6
DLV-04880,2024-07-01,Monday,7,urban_inner,afternoon_12_17,rain,2,7.9,8,16.25,5.04,23,4.6,0,
DLV-04881,2024-01-28,Sunday,1,suburban,afternoon_12_17,cloudy,1,3.3,6,11.21,7.75,11,3.5,0,
DLV-04882,2024-07-15,Monday,7,rural,afternoon_12_17,cloudy,2,3.9,9,20.34,26.77,26,1.0,1,18.1
DLV-04883,2024-07-09,Tuesday,7,urban_inner,evening_17_21,clear,1,2.2,4,10.28,11.4,14,4.6,1,25.9
DLV-04884,2024-11-10,Sunday,11,urban_core,evening_17_21,clear,2,0.8,5,13.15,6.58,8,4.5,1,18.9
DLV-04885,2024-02-20,Tuesday,2,urban_core,afternoon_12_17,clear,1,7.4,6,4.64,3.37,17,9.5,1,38.3
DLV-04886,2024-05-28,Tuesday,5,urban_inner,anytime,rain,1,1.0,9,7.49,13.76,6,6.8,0,
DLV-04887,2024-09-24,Tuesday,9,urban_core,afternoon_12_17,cloudy,3,4.0,6,2.06,6.83,27,6.5,1,31.4
DLV-04888,2024-02-19,Monday,2,rural,evening_17_21,clear,2,0.8,9,5.9,26.19,35,1.0,1,23.0
DLV-04889,2024-09-02,Monday,9,suburban,afternoon_12_17,rain,1,6.1,2,2.02,17.5,2,5.2,0,
DLV-04890,2024-04-22,Monday,4,suburban,morning_08_12,clear,1,3.2,4,8.99,9.25,15,6.2,1,25.3
DLV-04891,2024-06-18,Tuesday,6,rural,morning_08_12,rain,2,3.1,3,4.75,28.99,35,3.0,0,
DLV-04892,2024-06-14,Friday,6,rural,evening_17_21,clear,1,0.5,4,9.39,26.41,3,3.8,1,14.2
DLV-04893,2024-01-14,Sunday,1,urban_core,afternoon_12_17,clear,1,1.6,1,1.61,4.3,34,7.2,0,
DLV-04894,2024-07-21,Sunday,7,urban_core,evening_17_21,clear,1,2.2,2,3.6,6.32,8,4.1,1,18.6
DLV-04895,2024-10-14,Monday,10,suburban,afternoon_12_17,clear,3,1.0,4,2.4,16.78,11,3.3,1,17.4
DLV-04896,2024-07-07,Sunday,7,urban_inner,afternoon_12_17,rain,1,6.4,10,23.97,8.34,9,6.0,0,
DLV-04897,2024-06-03,Monday,6,urban_inner,morning_08_12,cloudy,2,5.5,4,9.39,7.34,1,7.4,0,
DLV-04898,2024-02-24,Saturday,2,suburban,evening_17_21,cloudy,1,2.0,5,5.65,8.84,18,2.9,1,22.9
DLV-04899,2024-06-30,Sunday,6,rural,morning_08_12,rain,1,1.2,9,10.68,23.32,12,1.0,0,
DLV-04900,2024-07-28,Sunday,7,urban_inner,evening_17_21,clear,1,4.9,1,0.89,0.5,32,3.1,1,15.0
DLV-04901,2024-03-15,Friday,3,suburban,afternoon_12_17,rain,2,0.7,8,19.98,14.5,0,4.5,1,26.9
DLV-04902,2024-10-03,Thursday,10,urban_core,evening_17_21,rain,2,0.5,3,6.95,7.27,27,6.8,0,
DLV-04903,2024-05-12,Sunday,5,suburban,morning_08_12,clear,1,0.5,9,17.5,6.84,39,1.8,0,
DLV-04904,2024-12-08,Sunday,12,urban_core,morning_08_12,clear,1,0.5,11,10.39,7.66,5,8.1,0,
DLV-04905,2024-02-28,Wednesday,2,rural,afternoon_12_17,cloudy,1,2.0,8,6.11,32.17,2,3.0,1,31.8
DLV-04906,2024-12-10,Tuesday,12,urban_core,afternoon_12_17,clear,2,0.9,8,3.49,5.05,24,6.9,0,
DLV-04907,2024-06-30,Sunday,6,suburban,morning_08_12,rain,1,3.5,9,3.81,18.62,15,5.0,1,28.4
DLV-04908,2024-12-04,Wednesday,12,urban_core,anytime,clear,3,3.2,4,3.22,4.37,3,8.2,0,
DLV-04909,2024-11-16,Saturday,11,urban_core,morning_08_12,clear,2,2.3,5,2.86,0.73,7,7.0,1,20.2
DLV-04910,2024-03-04,Monday,3,urban_inner,afternoon_12_17,clear,1,1.3,7,12.61,7.01,38,5.5,0,
DLV-04911,2024-11-22,Friday,11,urban_inner,morning_08_12,clear,1,5.7,2,2.53,12.81,15,5.3,1,29.7
DLV-04912,2024-09-16,Monday,9,urban_core,afternoon_12_17,clear,1,3.7,7,10.51,2.66,37,7.2,1,37.0
DLV-04913,2024-07-11,Thursday,7,urban_core,afternoon_12_17,clear,2,1.0,3,5.71,5.76,22,9.4,1,38.8
DLV-04914,2024-05-22,Wednesday,5,suburban,morning_08_12,clear,1,2.1,6,12.48,15.63,5,5.3,0,
DLV-04915,2024-04-13,Saturday,4,suburban,evening_17_21,rain,2,0.5,6,12.3,17.53,15,4.3,1,43.0
DLV-04916,2024-08-01,Thursday,8,urban_core,afternoon_12_17,clear,1,1.2,6,6.03,1.09,15,9.9,1,42.1
DLV-04917,2024-08-29,Thursday,8,suburban,evening_17_21,rain,2,17.6,10,24.86,18.16,22,5.2,1,37.8
DLV-04918,2024-07-27,Saturday,7,urban_core,morning_08_12,clear,2,0.8,2,5.56,1.66,15,7.0,0,
DLV-04919,2024-04-02,Tuesday,4,urban_inner,afternoon_12_17,cloudy,1,3.6,9,10.38,12.55,35,6.7,0,
DLV-04920,2024-05-21,Tuesday,5,urban_core,morning_08_12,rain,1,0.8,8,2.77,3.41,11,9.2,1,37.8
DLV-04921,2024-04-21,Sunday,4,urban_inner,evening_17_21,clear,1,8.3,7,19.09,6.92,36,5.9,0,
DLV-04922,2024-02-28,Wednesday,2,urban_core,afternoon_12_17,rain,2,1.1,11,30.73,6.81,8,6.9,1,34.5
